M-65,per[01] (x),per[01],+,+,"Joel Levine, 2015","Period mutant with no white or yellow mutation, Background is either Canton S or Oregon R, might want to recross to HCS background",
M-66,per[S] (x),per[S],+,+,"Joel Levine, 2015","Short period mutant, Background is either Canton S or Oregon R, might want to recross to HCS background",
M-67,per[L] (x),per[L],+,+,"Joel Levine, 2015","Background is either Canton S or Oregon R, might want to recross to HCS background",
M-68,Mi{ET1}Ir64a[MB05283](III),w[1118],+,Mi{ET1}Ir64a[MB05283],Bloom 24610,"Floris' request, May be segregating TM6C, Sb[1]",
M-69,Gr63a[1](III),w[*],+,TI{w[+m*]=TI}Gr63a[1],Bloom 9941,Floris' request,
M-70,IR8a[1]; IR25a[2]; OR83b[1]; Gr63a[1],IR8a[1],IR25a[2],OR83b[1],Gr63a[1]!! ,"Source: Ana Silbering, PR 23. Quadruple anosmic mutant, H6",
M-71,IR8a[1]; IR25a[2]; OR83b[1]; Gr63a[1],IR8a[1],IR25a[2],OR83b[1],Gr63a[1]!! ,"Source: Ana Silbering, PR 24. Quadruple anosmic mutant, H6.1",
M-72,tubP(FRT.stop)GAL80 (II),w[*],P{w[+mC]=tubP(FRT.stop)GAL80}2,"MKRS/TM6B, Tb[1]",Bloom 38878,Thad's request,
M-73,alphaTub84B(FRT.GAL80) (II),w[*],P{w[+mC]=alphaTub84B(FRT.GAL80)}2/CyO,"TM2/TM6B, Tb[1]",Bloom 38880,Thad's request,
M-74,alphaTub84B(FRT.GAL80) (III),w[*],Bl[1]/CyO,P{w[+mC]=alphaTub84B(FRT.GAL80)}3,Bloom 38881,Thad's request,
M-75,tubP(FRT.stop)GAL80 (III),w[*],wg[Sp-1]/CyO,P{w[+mC]=tubP(FRT.stop)GAL80}3,Bloom 39213,Thad's request,
M-76,10XUAS(FRT.stop)GFP.Myr (II),w[1118],P{y[+t7.7] w[+mC]=10XUAS(FRT.stop)GFP.Myr}su(Hw)attP5,+,Bloom 55810,Thad's request,
M-77,10XUAS(FRT.stop)GFP.Myr (III),w[1118],+,P{y[+t7.7] w[+mC]=10XUAS(FRT.stop)GFP.Myr}su(Hw)attP1,Bloom 55811,Thad's request,
M-78,hs-FLPD5.fco (x),w[1118] P{y[+t7.7] w[+mC]=hs-FLPD5.fco}attP3,+,+,Bloom 55818,Thad's request,
M-79,hs-FLPD5.fco (II),w[1118],P{y[+t7.7] w[+mC]=hs-FLPD5.fco}attP40,+,Bloom 56749,Thad's request,
M-80,Ubi-p63E(FRT.STOP)Stinger (x),"P{w[+mC]=Ubi-p63E(FRT.STOP)Stinger}5F1, w[*]",+,+,Bloom 32249,Thad's request,
M-81,Ubi-p63E(FRT.STOP) (II),w[*],P{w[+mC]=Ubi-p63E(FRT.STOP)Stinger}9F6,+,Bloom 32250,Thad's request,
M-82,Ubi-p63E(FRT.STOP) (III),w[*],+,P{w[+mC]=Ubi-p63E(FRT.STOP)Stinger}15F2,Bloom 32251,Thad's request,
M-83,Mi{ET1}Ir64a[MB05283]-backcrossed(III),?,+,Mi{ET1}Ir64a[MB05283],"Ainne made by backcrossing M-68 to HCS, 6 generations",Backcrossed upon Floris' request,
M-84,aret [QB72] (II),+,"aret [QB72]/CyO, Tb",+,"Frank Schnorrer, 9/2016","Pavan's request, NOTE: CyO and Tb are linked!",
M-85,aret [PD41] (II),+,"aret [PD41]/CyO, Tb",+,"Frank Schnorrer, 9/2016","Pavan's request, NOTE: CyO and Tb are linked!",
,,,,,,,
,,,,,,,
Split-Gal4s,nickname,chromosome I,chromosome II,chromosome III,"source, date",notes,
S-01,OrtC1a-DBD N9A30-AD,yw,OrtC1a-Gal4DBD N9A30-VP16AD / CyO,+,Chi-hon Lee stock #2962. 8/2014," ""Multiple Redundant Medulla Projection Neurons Mediate Color Vision in Drosophila."" Stock also known as Tm20-Gal4.",
S-02,OrtC1a-DBD; ET24g-AD,yw,OrtC1a-Gal4DBD[#3] / CyO,ET24g-dVP16AD / TM6B,Chi-hon Lee stock #2979. 8/2014," ""Multiple Redundant Medulla Projection Neurons Mediate Color Vision in Drosophila."" Stock also known as Tm5ab-Gal4 (24).",
S-03,"OrtC1a-DBD, OK371AD ",yw,"OrtC1a-Gal4DBD[#3], OK371AD / CyO",TM2 / TM6B,Chi-hon Lee stock #2968. 8/2014," ""Multiple Redundant Medulla Projection Neurons Mediate Color Vision in Drosophila."" Stock also known as Tm5c-Gal4.",
S-04,"P1 split-Gal4 (II, III)",w[*],P{w[+mC]=GMR15A01-AD}attP40,P{w[+mC]=GMR71G01-DBD}attP2,"David Anderson, 2/2014",Sweta's request.  Split Gal4 line specifically labels P1 cells.,
S-05,81B11-AD; 21F03-DBD,w[*],P{w[+mC]=GMR81B11-p65ADzpUw}attP40/ CyO,P{w[+mC]=GMR21F03-ZpGal4DBDUw}attP2/ TM6 Tb,"made in-house by Sustar, 8/2014",wing mn b2. Expressed in about a dozen cells,
S-06,81B11-AD; 91D09-DBD,w[*],P{w[+mC]=GMR81B11-p65ADzpUw}attP40/ CyO,P{w[+mC]=GMR91D09-ZpGal4DBDUw}attP2 / TM6 Tb,"made in-house by Sustar, 8/2014",wing mn b2. Expressed in about 2 dozen cells in the VNC. (Brain has no expression.),
S-07,81B11-AD; 23A10-DBD,w[*],P{w[+mC]=GMR81B11-p65ADzpUw}attP40/ CyO,P{w[+mC]=GMR23A10-ZpGal4DBDUw}attP2/ TM6 Tb,"made in-house by Sustar, 8/2014",wing mn b2. Expressed very strongly in 1 pair of cells. More weakly in a dozen other cell types.,
S-08,81B11-AD; 24C04-DBD,+,P{w[+mC]=GMR81B11-p65ADzpUw}attP40/ CyO,P{w[+mC]=GMR24C04-ZpGal4DBDUw}attP2/ TM6 Tb,"made in-house by Sustar, 8/2014",wing mn b2. Expressed in about a dozen cells,
S-09,81B11-AD; 38D03-DBD,+,P{w[+mC]=GMR81B11-p65ADzpUw}attP40/ CyO,P{w[+mC]=GMR 38D03-ZpGal4DBDUw}attP2/ TM6 Tb,"made in-house by Sustar, 8/2014","haltere mn b1, stochastically (in ~50%). Expressed very strongly in 3 pairs of cells. More weakly in 2 dozen other cell types.",
S-10,81B11-AD; 53H07-DBD,+,P{w[+mC]=GMR81B11-p65ADzpUw}attP40/ CyO,P{w[+mC]=GMR53H07-ZpGal4DBDUw}attP2/ TM6 Tb,"made in-house by Sustar, 8/2014",No expression.,
S-11,38D03-AD; 23A10-DBD,+,P{w[+mC]=GMR38D03-p65ADzpUw}attP40/ CyO,P{w[+mC]=GMR23A10-ZpGal4DBDUw}attP2/ TM6 Tb,"made in-house by Sustar, 8/2014",strong wing I1 mn. Expressed very strongly in 1 pair of cells. More weakly in 2 dozen other cell types,
S-12,31G08-AD; 21F03-DBD,+,P{w[+mC]=GMR31G08-p65ADzpUw}attP40/ CyO,P{w[+mC]=GMR21F03-ZpGal4DBDUw}attP2/ TM6 Tb,"made in-house by Sustar, 8/2014","expression in many mns: b2, b3, tps, I1, III1, III3, III2,4, I2, hg1, hg2, jump. (different than either parental line). Expressed in about 2 dozen cells",
S-13,31G08-AD; 24C04-DBD,+,P{w[+mC]=GMR31G08-p65ADzpUw}attP40/ CyO,P{w[+mC]=GMR24C04-ZpGal4DBDUw}attP2/ TM6 Tb,"made in-house by Sustar, 8/2014","wing b2 mn, jump mn. Expressed in about 2 dozen cells",
S-14,31G08-AD; 20G08-DBD,+,P{w[+mC]=GMR31G08-p65ADzpUw}attP40/ CyO,P{w[+mC]=GMR20G08-ZpGal4DBDUw}attP2/ TM6 Tb,"made in-house by Sustar, 8/2014","wing b2 mn, I1, III1, III2,4, hg1, hg2 (different than either parental line...). Expressed in about 2 dozen cells",
S-15,111B02-AD; 122H02-DBD,?,P{w[+mC]=BJD111B02-p65ADzpUw}attP40,P{w[+mC]=BJD122H02-pBPZpGal4DBDUw}attP2/ TM6 Tb,"Janelia #BJD_SS02535, 11/2014, JRC_SS02535","Descending Interneuron project.  (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014)",
S-16,42B02-AD; 65C10-DBD,?,P{w[+mC]=GMR42B02-p65ADzpUw}attP40,P{w[+mC]=GMR65C10-ZpGal4DBDUw}attP2/ TM6 Tb,"Janelia #GMR_SS01073, 11/2014, JRC_SS01073","Descending Interneuron project (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014)",
S-17,42B02-AD; 106G05-DBD,?,P{w[+mC]=GMR42B02-p65ADzpUw}attP40,P{w[+mC]=BJD106G05-ZpGal4DBDUw}attP2/ TM6 Tb,"Janelia #GMR_SS01561, 11/2014, JRC_SS01561","Descending Interneuron project (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014)",
S-18,42B02-AD; 111B02-DBD,?,P{w[+mC]=GMR42B02-p65ADzpUw}attP40/ CyO,P{w[+mC]=BJD111B02-ZpGal4DBDUw}attP2/TM6B  Tb,"Janelia #GMR_SS01562, 11/2014, JRC_SS01562","Descending Interneuron project (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014)",
S-19,42B02-AD; 123B01-DBD,?,P{w[+mC]=GMR42B02-p65ADzpUw}attP40/ CyO,P{w[+mC]=BJD123B01-ZpGal4DBDUw}attP2/TM6B  Tb,"Janelia #GMR_SS01563, 11/2014, JRC_SS01563","Descending Interneuron project (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014)",
S-20,111B02-AD;  106G05-DBD,?,P{w[+mC]=BJD111B02-p65ADzpUw}attP40/ CyO,P{w[+mC]=BJD106G05-ZpGal4DBDUw}attP2/TM6B Tb,"Janelia #GMR_SS01577, 11/2014","Descending Interneuron project (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014)",
S-21,42B02-AD; 106H06-DBD,?,P{w[+mC]=GMR42B02-p65ADzpUw}attP40,P{w[+mC]=BJD106H06-ZpGal4DBDUw}attP2/TM6B  Tb,"Janelia #GMR_SS01598, 11/2014, JRC_SS01598","Descending Interneuron project (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014)",
S-22,111B02-AD;  19G08-DBD,?,P{w[+mC]=BJD111B02-p65ADzpUw}attP40,P{w[+mC]=GMR19G08-ZpGal4DBDUw}attP2,"Janelia #GMR_SS02380, 11/2014","Descending Interneuron project (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014)",
S-23,19G08-AD; 122H02-DBD,?,P{w[+mC]=GMR19G08-p65ADzpUw}attP40,P{w[+mC]=BJD122H02-ZpGal4DBDUw}attP2,"Janelia #GMR_SS02543, 11/2014, JRC_SS02543","Descending Interneuron project (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014)",
S-24,42B02-AD; 119F07-DBD,?,P{w[+mC]=GMR42B02-p65ADzpUw}attP40,P{w[+mC]=BJD119F07-ZpGal4DBDUw}attP2,"Janelia #GMR_SS02548, 11/2014, JRC_SS02548","Descending Interneuron project (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014)",
S-25,42B02-AD; 122H02-DBD,?,P{w[+mC]=GMR42B02-p65ADzpUw}attP40,P{w[+mC]=BJD122H02-ZpGal4DBDUw}attP2,"Janelia #GMR_SS02549, 11/2014, JRC_SS02549","Descending Interneuron project (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014)",
S-26,42B02-AD; 123E03-DBD,?,P{w[+mC]=GMR42B02-p65ADzpUw}attP40,P{w[+mC]=BJD123E03-ZpGal4DBDUw}attP2/TM6B Tb,"Janelia #GMR_SS02550, 11/2014, JRC_SS02550","Descending Interneuron project (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014)",
S-27,110A11-AD; 115F05-DBD,?,P{w[+mC]=BJD110A11-p65ADzpUw}attP40,P{w[+mC]=BJD115F05-ZpGal4DBDUw}attP2,"Janelia #GMR_SS01049, 11/2014, JRC_SS01049","Descending Interneuron project (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014)",
S-28,115F05-AD; 48E11-DBD,?,P{w[+mC]=BJD115F05-p65ADzpUw}attP40,P{w[+mC]=GMR48E11-ZpGal4DBDUw}attP2,"Janelia #GMR_SS01580, 11/2014, JRC_SS01580","Descending Interneuron project (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014)",
S-29,94E01-AD; 115F05-DBD,?,P{w[+mC]=GMR94E01-p65ADzpUw}attP40,P{w[+mC]=BJD115F05-ZpGal4DBDUw}attP2,"Janelia #GMR_SS01608, 11/2014, JRC_SS01608","Descending Interneuron project (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014)",
S-30,94E01-AD; 48E11-DBD,?,P{w[+mC]=GMR94E01-p65ADzpUw}attP40,P{w[+mC]=GMR48E11-ZpGal4DBDUw}attP2,"Janelia #GMR_SS02385, 11/2014","Descending Interneuron project (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014)",
S-31,P1 split-Gal4 in CS background,+ [CS],P{w[+mC]=GMR15A01-AD}attP40,P{w[+mC]=GMR71G01-DBD}attP2,"Derived from stock S-04, which was a gift from David Anderson, 2/2014",Split Gal4 line specifically labels P1 cells.   Anne backcrossed this into an 80% CS background for Sweta.,
S-32,10A12-AD; 81E05-DBD,?,P{w[+mC]=GMR10A12-p65ADzpUw}attP40,P{w[+mC]=GMR81E05-ZpGal4DBDUw}attP2 / TM6B,"Janelia #GMR_SS00737, 12/2014","Descending Interneuron project, for Marie (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014). Labels DN029, DN013 (MPS 3/2015)",
S-33,81D05-AD; 81E05-DBD,?,P{w[+mC]=GMR81D05-p65ADzpUw}attP40 / CyO,P{w[+mC]=GMR81E05-ZpGal4DBDUw}attP2 / TM6B,"Janelia #GMR_SS00738, 12/2014","Descending Interneuron project, for Marie (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014). Labels DN029, DN013, DN127 (MPS 3/2015)",
S-34,69C11-AD; 81D05-DBD,?,P{w[+mC]=GMR69C11-p65ADzpUw}attP40,P{w[+mC]=GMR81D05-ZpGal4DBDUw}attP2,"Janelia #GMR_SS01078, 12/2014","Descending Interneuron project, for Marie (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014). Labels DN029 (MPS 3/2015)",
S-35,11E07-AD; 77F05-DBD,?,P{w[+mC]=GMR11E07-p65ADzpUw}attP40 / CyO,P{w[+mC]=GMR77F05-ZpGal4DBDUw}attP2 / TM6B,"Janelia #GMR_SS01556, 12/2014","Descending Interneuron project, for Marie (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014). Labels DN096, Bettina's DN (MPS 3/2015)",
S-36,26E02-AD; 81D05-DBD,?,P{w[+mC]=GMR26E02-p65ADzpUw}attP40 / CyO,P{w[+mC]=GMR81D05-ZpGal4DBDUw}attP2 / TM6B,"Janelia #GMR_SS01592, 12/2014","Descending Interneuron project, for Marie (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014). Labels DN013, 027 (MPS 3/2015)",
S-37,118E07-AD; 47D05-DBD,?,P{w[+mC]=BJD118E07-p65ADzpUw}attP40,P{w[+mC]=GMR47D05-ZpGal4DBDUw}attP2,"Janelia #GMR_SS02384, 12/2014","Descending Interneuron project, for Marie (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014). Labels DN113 (MPS 3/2015)",
S-38,119C06-AD; 69C11-DBD,?,P{w[+mC]=BJD119C06-p65ADzpUw}attP40,P{w[+mC]=GMR69C11-ZpGal4DBDUw}attP2 / TM6B,"Janelia #GMR_SS02392, 12/2014","Descending Interneuron project, for Marie (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. -AES, 12/2014). Labels DN127 (MPS 3/2015)",
S-39,16E11-AD; 21C11-DBD,?,P{w[+mC]=GMR16E11-pBPp65ADZpUw}attP40,P{w[+mC]=GMR21C11-pBPZpGdbdUw}attP2,JRC_SS03500,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-40,31B08-AD; 24A03-DBD,?,P{w[+mC]=GMR31B08-pBPp65ADZpUw)attP40,P{w[+mC]=GMR24A03-pBPZpGdbdUw}attP2,JRC_SS00724,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-41,50D07-AD; 33H11-DBD,?,P{w[+mC]=GMR50D07-pBPp65ADZpUw}attP40,P{w[+mC]=GMR33H11-pBPZpGdbdUw}attP2,JRC_SS00725,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-42,25C08-AD; 68A06-DBD,?,P{w[+mC]=GMR25C08-pBPp65ADZpUw}attP40,P{w[+mC]=GMR68A06-pBPZpGdbdUw}attP2,JRC_SS00726 (L/CyO),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-43,14A01-AD; 79H02-DBD,?,P{w[+mC]=GMR14A01-pBPp65ADZpUw}attP40,P{w[+mC]=GMR79H02-pBPZpGdbdUw}attP2,JRC_SS00727 (S/CyO),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-44,25C08-AD; 79H02-DBD,?,P{w[+mC]=GMR25C08-pBPp65ADZpUw}attP40,P{w[+mC]=GMR79H02-pBPZpGdbdUw}attP2,JRC_SS00728 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-45,58G11-AD; 81D05-DBD,?,P{w[+mC]=GMR58G11-pBPp65ADZpUw}attP40,P{w[+mC]=GMR81D05-pBPZpGdbdUw}attP2,JRC_SS00729,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-46,75C10-AD; 87D07-DBD,?,P{w[+mC]=GMR75C10-pBPp65ADZpUw}attP40,P{w[+mC]=GM_87D07-pBPZpGdbdUw}attP2,JRC_SS00730,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-47,22C05-AD; 56G08-DBD,?,P{w[+mC]=GMR22C05-pBPp65ADZpUw}attP40,P{w[+mC]=GMR56G08-pBPZpGdbdUw}attP2,JRC_SS00731,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-48,14F03-AD; 24C07-DBD,?,P{w[+mC]=GMR14F03-pBPp65ADZpUw}attP40,P{w[+mC]=GMR24C07-pBPZpGdbdUw}attP2,JRC_SS00732,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-49,58E07-AD; 39H12-DBD,?,P{w[+mC]=GMR58E07-pBPp65ADZpUw}attP40,P{w[+mC]=GMR39H12-pBPZpGdbdUw}attP2,"JRC_SS00733, (L,CyO)","Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-50,73C04-AD; 39H12-DBD,?,P{w[+mC]=GMR73C04-pBPp65ADZpUw}attP40,P{w[+mC]=GMR39H12-pBPZpGdbdUw}attP2,JRC_SS00734,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-51,49A07-AD; 55A03-DBD,?,P{w[+mC]=GMR49A07-pBPp65ADZpUw}attP40,P{w[+mC]=GMR55A03-pBPZpGdbdUw}attP2,JRC_SS00735,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-52,21A07-AD; 72A01-DBD,?,P{w[+mC]=GMR21A07-pBPp65ADZpUw}attP40,P{w[+mC]=GMR72A01-pBPZpGdbdUw}attP2,JRC_SS00736,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-53,10A12-AD; 81E05-DBD,?,P{w[+mC]=GMR10A12-pBPp65ADZpUw}attP40,P{w[+mC]=GMR81E05-pBPZpGdbdUw}attP2,JRC_SS00737 (L/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-54,81D05-AD; 81E05-DBD,?,P{w[+mC]=GMR81D05-pBPp65ADZpUw}attP40,P{w[+mC]=GMR81E05-pBPZpGdbdUw}attP2,"JRC_SS00738 (L/CyO, TM6B)","Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-55,104B02-AD; 103C12-DBD,?,P{w[+mC]=BJD104B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD103C12-pBPZpGdbdUw}attP2,JRC_SS00865 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-56,137F08-AD; 103G08-DBD,?,P{w[+mC]=BJD137F08-pBPp65ADZpUw}attP40,P{w[+mC]=BJD103C12-pBPZpGdbdUw}attP2,JRC_SS00898,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-57,109B01-AD; 104F07-DBD,?,P{w[+mC]=BJD109B01-pBPp65ADZpUw}attP40,P{w[+mC]=BJD104F07-pBPZpGdbdUw}attP2,JRC_SS00923 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-58,127A08-AD; 105D02-DBD,?,P{w[+mC]=BJD127A08-pBPp65ADZpUw}attP40,P{w[+mC]=BJD105D02-pBPZpGdbdUw}attP2,JRC_SS00934 (S/CyO),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-59,114B02-AD; 105F11-DBD,?,P{w[+mC]=BJD114B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD105F11-pBPZpGdbdUw}attP2,JRC_SS00935 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-60,105A09-AD; 123F06-DBD,?,P{w[+mC]=BJD105A09-pBPp65ADZpUw}attP40,P{w[+mC]=BJD123F06-pBPZpGdbdUw}attP2,JRC_SS01045 (L/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-61,105D02-AD; 24C07-DBD,?,P{w[+mC]=BJD105D02-pBPp65ADZpUw}attP40,P{w[+mC]=GMR24C07-pBPZpGdbdUw}attP2,JRC_SS01046 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-62,107A12-AD; 124C05-DBD,?,P{w[+mC]=BJD107A12-pBPp65ADZpUw}attP40,P{w[+mC]=BJD124C05-pBPZpGdbdUw}attP2,JRC_SS01047 (Y/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-63,108B07-AD; 102G01-DBD,?,P{w[+mC]=BJD108B07-pBPp65ADZpUw}attP40,P{w[+mC]=BJD102G01-pBPZpGdbdUw}attP2,JRC_SS01048 (/CyO),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-64,110A11-AD; 115F05-DBD,?,P{w[+mC]=BJD110A11-pBPp65ADZpUw}attP40,P{w[+mC]=BJD115F05-pBPZpGdbdUw}attP2,JRC_SS01049,"Same as S-27. Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-65,111C04-AD; 56G08-DBD,?,P{w[+mC]=BJD111C04-pBPp65ADZpUw}attP40,P{w[+mC]=GMR56G08-pBPZpGdbdUw}attP2,JRC_SS01050 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-66,113B12-AD; 110E05-DBD,?,P{w[+mC]=BJD113B12-pBPp65ADZpUw}attP40,P{w[+mC]=BJD110E05-pBPZpGdbdUw}attP2,JRC_SS01051,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-67,122B03-AD; 22D06-DBD,?,P{w[+mC]=BJD122B03-pBPp65ADZpUw}attP40,P{w[+mC]=GMR22D06-pBPZpGdbdUw}attP2,JRC_SS01052 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-68,124F08-AD; 24A03-DBD,?,P{w[+mC]=BJD124F08-pBPp65ADZpUw}attP40,P{w[+mC]=GMR24A03-pBPZpGdbdUw}attP2,JRC_SS01053 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-69,14H09-AD; 56H09-DBD,?,P{w[+mC]=GMR14H09-pBPp65ADZpUw}attP40,P{w[+mC]=GMR56H09-pBPZpGdbdUw}attP2,JRC_SS01054(Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-70,16E11-AD; 21C11-DBD,?,P{w[+mC]=GMR16E11-pBPp65ADZpUw}attP40,P{w[+mC]=GMR21C11-pBPZpGdbdUw}attP2,JRC_SS01055 (S/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-71,17A04-AD; 24A03-DBD,?,P{w[+mC]=GMR17A04-pBPp65ADZpUw}attP40,P{w[+mC]=GMR24A03-pBPZpGdbdUw}attP2,JRC_SS01056 (L/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-72,20C05-AD; 85H06-DBD,?,P{w[+mC]=GMR20C05-pBPp65ADZpUw}attP40,P{w[+mC]=GMR85H06-pBPZpGdbdUw}attP2,JRC_SS01057 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-73,21C05-AD; 28E01-DBD,?,P{w[+mC]=GMR21C05-pBPp65ADZpUw}attP40,P{w[+mC]=GMR28E01-pBPZpGdbdUw}attP2,JRC_SS01058 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-74,21F01-AD; 22D06-DBD,?,P{w[+mC]=GMR21F01-pBPp65ADZpUw}attP40,P{w[+mC]=GMR22D06-pBPZpGdbdUw}attP2,JRC_SS01059 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-75,21F05-AD; 21H11-DBD,?,P{w[+mC]=GMR21F05-pBPp65ADZpUw}attP40,P{w[+mC]=GMR21H11-pBPZpGdbdUw}attP2,JRC_SS01060 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-76,22H02-AD; 20F03-DBD,?,P{w[+mC]=GMR22H02-pBPp65ADZpUw}attP40,P{w[+mC]=GMR20F03-pBPZpGdbdUw}attP2,JRC_SS01061 (S/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
